Date,Month,Interval,Veg,mil_time,Name,chamber,Site,CO2_Flux,CO2_NRMSE,CH4_Flux,CH4_NRMSE,Bubble_Flux,Temp,Depth,cdepth,level,presens1,presens6,Notes
8182022,August,evening,y,16,August_V4,60,V3: 4 PM,1.0533,1.83445,0.039765,3.718498,0.010194,21.75,0.81,0.79,low,6.78,4.94,
8182022,August,evening,y,17,August_V5,64,V1: 5 PM,1.165268,0.512389,0.082594,1.60926,0.010023,25.45,0.81,0.79,low,6.78,4.94,
8182022,August,evening,y,17,August_V5,65,V2: 5 PM,1.512848,1.091201,0.083312,1.287603,0,24.65,0.81,0.79,low,6.78,4.94,
8182022,August,evening,y,17,August_V5,66,V3: 5 PM,0.025879,1.448667,0.002801,5.351799,0.022941,24.25,0.81,0.79,low,6.78,4.94,small methane dip
8182022,August,evening,y,18,August_V6,70,V1: 6 PM,5.66622,1.581224,0.053811,0.9613,0.082637,23.05,0.81,0.79,low,6.78,4.94,
8182022,August,evening,y,18,August_V6,71,V2: 6 PM,4.541779,0.28194,0.058505,1.774113,0,20.95,0.81,0.79,low,6.78,4.94,
8182022,August,evening,y,18,August_V6,72,V3: 6 PM,3.54738,0.411691,0.070303,0.827758,0.003509,20.05,0.81,0.79,low,6.78,4.94,
8182022,August,evening,y,19,August_V7P,76,V1: 7 PM,3.192735,0.353386,0.089961,1.539229,0.004155,19.8,0.81,0.79,low,6.78,4.94,
8182022,August,evening,y,19,August_V7P,77,V2: 7 PM,4.618149,0.862288,0.060106,1.689556,0,20.1,0.81,0.79,low,6.78,4.94,
8182022,August,evening,y,19,August_V7P,78,V3: 7 PM,0.000293,2.733253,-0.001121,3.775613,0.048122,19.65,0.81,0.79,low,6.78,4.94,
